timestamp,route_id,latitude,longitude,weather,temperature_C,humidity_%,traffic_density,road_type,road_condition,num_lanes,speed_limit,vehicle_count,visibility_km,time_of_day,day_of_week,holiday,past_accidents,population_density,light_condition,risk_level
2023-01-23 04:00:00,370,15.9834,94.0703,Sunny,22.6,68,286,Highway,Fair,6,100,173,0.8,Afternoon,Fri,1,1,802,Dark,Medium
2023-01-23 05:00:00,376,17.3891,71.2996,Sunny,17.1,55,231,Rural,Poor,6,60,294,7.1,Evening,Mon,0,0,1805,Dark,Medium
2023-01-23 06:00:00,165,17.827,95.1598,Sunny,36.7,90,207,City,Good,2,80,335,9.4,Evening,Thu,0,0,1886,Daylight,Low
2023-01-23 07:00:00,549,27.5941,88.2298,Foggy,39.5,72,266,Rural,Good,4,100,236,6.8,Morning,Sun,0,0,1253,Street Light,Medium
2023-01-23 08:00:00,163,31.0102,86.7687,Rainy,9.3,72,183,City,Fair,3,80,40,8.9,Night,Mon,0,8,1563,Daylight,Medium
2023-01-23 09:00:00,631,13.3462,85.3298,Cloudy,26.3,76,34,City,Poor,3,100,227,3.3,Afternoon,Sun,0,5,1297,Dark,Medium
2023-01-23 10:00:00,225,30.5422,72.4262,Rainy,26.5,67,249,City,Poor,2,80,193,9.5,Afternoon,Mon,0,3,1777,Dark,High
2023-01-23 11:00:00,748,25.1985,95.4145,Sunny,30.6,84,58,City,Fair,6,60,375,5.3,Night,Mon,0,4,1740,Dark,Low
2023-01-23 12:00:00,922,20.1731,96.6009,Snowy,36.5,31,91,Highway,Fair,6,80,23,0.9,Afternoon,Fri,0,9,278,Dark,Medium
2023-01-23 13:00:00,650,9.7468,74.4698,Cloudy,21.1,73,121,City,Fair,4,60,212,5.8,Afternoon,Wed,0,5,160,Street Light,Low
2023-01-23 14:00:00,699,26.1108,80.2331,Snowy,38.1,92,83,Rural,Poor,1,100,284,7.8,Morning,Sun,0,7,1461,Street Light,High
2023-01-23 15:00:00,694,29.0939,87.6016,Sunny,8.5,98,96,Highway,Fair,6,80,223,8.0,Night,Mon,0,1,629,Street Light,Low
2023-01-23 16:00:00,500,14.967,78.8761,Foggy,26.3,94,226,Rural,Poor,3,60,120,2.0,Evening,Thu,0,8,1971,Daylight,High
2023-01-23 17:00:00,750,24.5308,72.0852,Rainy,5.4,49,131,Rural,Poor,2,60,221,9.4,Night,Thu,0,7,135,Dark,Medium
2023-01-23 18:00:00,582,26.0292,85.358,Rainy,28.1,58,219,Residential,Good,6,40,344,4.9,Night,Sat,0,4,388,Street Light,Medium
2023-01-23 19:00:00,456,30.3911,93.9254,Cloudy,16.7,89,59,Highway,Fair,1,80,333,7.0,Night,Sun,1,5,608,Dark,Low
2023-01-23 20:00:00,963,26.984,71.8668,Sunny,43.8,40,33,Rural,Good,1,40,374,2.8,Afternoon,Fri,0,7,1928,Daylight,Medium
2023-01-23 21:00:00,240,22.6349,85.5068,Snowy,42.1,31,188,Highway,Fair,3,40,85,3.3,Evening,Sun,0,6,1307,Street Light,Medium
2023-01-23 22:00:00,742,14.7814,80.1369,Rainy,36.9,79,266,Highway,Poor,6,80,367,9.1,Night,Tue,1,1,305,Street Light,High
2023-01-23 23:00:00,646,15.5965,95.3072,Sunny,34.4,55,238,Highway,Fair,4,100,161,4.6,Morning,Wed,0,3,1086,Dark,Medium
2023-01-24 00:00:00,972,16.6193,78.7851,Sunny,38.3,33,224,City,Good,2,60,232,3.5,Afternoon,Thu,0,8,482,Daylight,Medium
2023-01-24 01:00:00,617,16.003,91.2532,Snowy,34.2,45,58,Highway,Good,6,80,379,7.4,Evening,Thu,0,6,417,Dark,Medium
2023-01-24 02:00:00,986,28.6176,81.4279,Cloudy,23.2,82,204,City,Poor,3,40,288,8.0,Night,Thu,0,2,798,Street Light,Medium
2023-01-24 03:00:00,703,15.619,70.4489,Foggy,41.6,88,250,Residential,Good,4,40,347,9.7,Night,Thu,0,6,989,Daylight,Medium
2023-01-24 04:00:00,703,22.956,91.0996,Rainy,37.1,95,183,Residential,Fair,4,100,168,2.2,Evening,Fri,0,6,214,Dark,High
2023-01-24 05:00:00,675,15.9954,69.4279,Rainy,12.2,77,72,Residential,Good,1,40,268,3.2,Afternoon,Tue,0,4,1432,Daylight,Low
2023-01-24 06:00:00,712,31.3637,90.0509,Snowy,23.7,63,73,City,Good,3,80,198,0.6,Afternoon,Tue,0,2,1797,Dark,Medium
2023-01-24 07:00:00,834,29.0418,89.3937,Foggy,24.1,75,86,Rural,Good,3,60,318,7.8,Night,Fri,1,6,833,Daylight,Medium
2023-01-24 08:00:00,886,33.6706,95.9258,Foggy,9.6,53,86,Residential,Poor,3,80,267,8.4,Afternoon,Sat,0,4,1929,Dark,Medium
2023-01-24 09:00:00,356,32.4146,72.0869,Cloudy,23.2,36,65,City,Good,1,100,388,6.5,Evening,Sun,0,9,1703,Dark,Low
2023-01-24 10:00:00,948,33.436,93.1953,Sunny,24.1,90,26,Highway,Poor,3,100,261,3.4,Evening,Thu,0,2,1831,Daylight,Medium
2023-01-24 11:00:00,234,26.6981,80.2928,Foggy,18.6,66,85,City,Poor,6,80,178,3.9,Afternoon,Sat,0,0,713,Dark,Medium
2023-01-24 12:00:00,946,16.9153,86.23,Sunny,38.3,54,203,City,Fair,1,40,360,0.6,Evening,Mon,0,9,1971,Dark,Medium
2023-01-24 13:00:00,632,17.3886,91.2631,Snowy,30.8,40,196,Residential,Good,1,80,349,6.3,Afternoon,Sun,0,9,1179,Daylight,Medium
2023-01-24 14:00:00,788,16.3185,96.5832,Sunny,39.4,45,224,City,Fair,6,40,323,3.7,Morning,Tue,0,7,1369,Dark,Medium
2023-01-24 15:00:00,974,19.3649,88.0683,Snowy,17.4,77,105,Highway,Poor,3,80,186,7.2,Afternoon,Mon,0,3,314,Street Light,Medium
2023-01-24 16:00:00,117,20.9174,71.0477,Rainy,26.3,46,115,Highway,Fair,3,80,171,4.0,Evening,Fri,0,2,1077,Dark,Low
2023-01-24 17:00:00,559,13.7152,82.5698,Snowy,38.8,98,133,Residential,Good,1,80,273,2.8,Morning,Sun,0,5,293,Street Light,Medium
2023-01-24 18:00:00,287,36.5021,71.7633,Sunny,15.8,67,206,Highway,Good,1,80,163,1.6,Afternoon,Mon,1,6,1240,Street Light,Medium
2023-01-24 19:00:00,363,35.6203,90.2329,Snowy,24.4,78,224,Highway,Good,4,40,110,5.4,Afternoon,Tue,0,4,1283,Street Light,Medium
2023-01-24 20:00:00,318,12.0884,87.1876,Rainy,13.8,32,108,Residential,Fair,1,80,220,5.0,Morning,Fri,0,9,535,Dark,Medium
2023-01-24 21:00:00,399,16.4244,78.9313,Sunny,35.9,30,108,Rural,Fair,3,100,23,7.9,Morning,Tue,1,6,871,Daylight,Low
2023-01-24 22:00:00,698,14.0898,93.4669,Cloudy,35.5,51,83,Highway,Poor,6,40,245,9.9,Evening,Fri,0,5,496,Street Light,Medium
2023-01-24 23:00:00,584,13.9341,76.729,Rainy,34.3,62,149,City,Good,3,100,123,4.9,Afternoon,Thu,0,9,286,Daylight,Medium
2023-01-25 00:00:00,457,10.1956,71.2862,Foggy,8.7,88,269,Highway,Fair,3,100,121,9.2,Morning,Sun,0,2,821,Dark,Medium
2023-01-25 01:00:00,403,19.9342,83.2632,Foggy,34.8,58,191,Residential,Fair,6,40,86,2.9,Morning,Tue,0,4,1618,Street Light,High
2023-01-25 02:00:00,469,32.9542,74.3376,Foggy,10.4,60,179,City,Good,4,40,240,7.4,Evening,Thu,0,7,537,Daylight,Medium
2023-01-25 03:00:00,681,15.6531,72.916,Sunny,21.1,85,183,Residential,Fair,4,60,329,2.4,Night,Wed,0,8,1672,Dark,Medium
2023-01-25 04:00:00,225,33.691,70.176,Snowy,22.5,35,165,Rural,Fair,3,80,121,3.4,Morning,Thu,0,2,1520,Dark,Low
2023-01-25 05:00:00,989,8.6811,92.3021,Foggy,9.6,62,199,Highway,Good,4,60,68,8.1,Afternoon,Mon,0,8,295,Street Light,Medium
2023-01-25 06:00:00,715,20.5398,90.6242,Sunny,12.3,73,103,Rural,Good,2,40,288,3.4,Morning,Tue,0,2,709,Dark,Low
2023-01-25 07:00:00,236,16.3648,75.9323,Cloudy,44.1,65,97,City,Poor,6,60,50,0.5,Evening,Wed,0,2,623,Daylight,Medium
2023-01-25 08:00:00,797,26.8859,75.0962,Foggy,39.5,75,296,Rural,Poor,1,60,155,5.6,Morning,Tue,0,2,1774,Street Light,High
2023-01-25 09:00:00,159,20.0847,88.7705,Foggy,6.3,55,250,Rural,Poor,2,80,97,5.3,Evening,Sat,0,2,220,Daylight,High
2023-01-25 10:00:00,453,34.4398,78.9047,Foggy,22.0,60,170,Highway,Poor,1,80,299,4.9,Morning,Sun,0,9,1066,Daylight,Medium
2023-01-25 11:00:00,572,12.9166,88.6943,Sunny,11.8,94,48,City,Poor,6,60,318,9.5,Night,Sun,0,5,1523,Daylight,Medium
2023-01-25 12:00:00,356,20.5903,69.6607,Sunny,44.5,92,200,Residential,Good,1,100,192,5.5,Morning,Thu,1,1,1763,Daylight,Medium
2023-01-25 13:00:00,453,10.3152,73.5938,Sunny,23.7,78,97,Residential,Good,1,80,32,4.2,Night,Sun,0,1,1558,Street Light,Low
2023-01-25 14:00:00,480,26.1292,84.2787,Sunny,43.6,94,37,Residential,Fair,2,80,301,6.0,Evening,Mon,0,9,1482,Street Light,Low
2023-01-25 15:00:00,620,35.1938,96.3762,Cloudy,13.9,77,287,Residential,Poor,1,60,398,5.2,Night,Sun,0,4,1232,Daylight,Medium
2023-01-25 16:00:00,972,35.6063,79.2425,Cloudy,33.4,97,129,Rural,Good,1,80,117,3.2,Evening,Sun,0,0,1941,Dark,Low
2023-01-25 17:00:00,414,30.7957,81.8213,Cloudy,25.1,91,140,Highway,Good,3,40,277,9.5,Night,Sat,0,5,1691,Daylight,Low
2023-01-25 18:00:00,203,29.5027,87.2866,Rainy,17.3,61,73,Residential,Fair,2,60,396,2.8,Afternoon,Thu,0,3,1219,Street Light,Medium
2023-01-25 19:00:00,685,32.2398,90.1563,Snowy,22.1,98,67,Residential,Fair,6,80,64,2.6,Evening,Sun,0,9,1591,Daylight,Medium
2023-01-25 20:00:00,473,17.4008,80.8641,Rainy,19.8,43,220,Rural,Good,3,80,249,3.1,Evening,Sat,0,5,751,Dark,Medium
2023-01-25 21:00:00,172,35.1895,93.8635,Cloudy,27.4,43,122,Highway,Good,2,100,102,7.1,Evening,Fri,0,2,1200,Street Light,Low
2023-01-25 22:00:00,777,20.511,83.8185,Cloudy,28.5,90,45,Residential,Fair,1,40,292,5.7,Morning,Tue,0,7,1997,Dark,Low
2023-01-25 23:00:00,781,25.1549,93.472,Cloudy,37.4,83,69,Highway,Poor,4,60,225,1.8,Night,Fri,0,6,1376,Street Light,Medium
2023-01-26 00:00:00,362,9.1681,83.737,Cloudy,44.7,45,169,City,Fair,3,80,384,9.6,Afternoon,Fri,0,3,651,Dark,Low
2023-01-26 01:00:00,701,30.4074,90.0573,Rainy,7.3,30,251,City,Fair,6,40,131,9.1,Afternoon,Sat,0,2,377,Street Light,Medium
2023-01-26 02:00:00,751,20.1591,77.2816,Cloudy,37.5,40,112,Highway,Fair,3,80,175,5.8,Afternoon,Sun,0,2,1683,Daylight,Low
2023-01-26 03:00:00,718,13.9682,70.151,Sunny,32.3,78,214,Rural,Fair,3,100,196,8.3,Morning,Tue,0,7,369,Daylight,Medium
2023-01-26 04:00:00,577,36.1969,96.221,Cloudy,31.5,89,296,Highway,Poor,6,40,100,0.8,Night,Fri,0,7,1288,Dark,High
2023-01-26 05:00:00,434,36.5859,72.2561,Rainy,6.2,78,248,Highway,Good,3,100,76,1.6,Night,Wed,0,9,1901,Daylight,High
2023-01-26 06:00:00,716,36.6504,81.2866,Cloudy,21.9,95,190,Rural,Good,6,40,100,6.0,Morning,Fri,0,6,535,Dark,Medium
2023-01-26 07:00:00,769,24.1673,92.903,Snowy,21.6,38,107,Highway,Poor,3,60,242,1.7,Evening,Thu,0,2,1571,Dark,High
2023-01-26 08:00:00,357,36.4951,90.0241,Cloudy,30.6,96,124,Rural,Fair,1,100,325,7.7,Morning,Wed,0,0,266,Street Light,Low
2023-01-26 09:00:00,632,31.8236,91.9119,Foggy,8.5,52,273,Highway,Fair,3,40,184,2.0,Morning,Wed,0,2,919,Dark,High
2023-01-26 10:00:00,626,25.2929,69.5258,Sunny,31.4,99,216,City,Good,2,40,129,1.8,Afternoon,Tue,0,9,1232,Daylight,Medium
2023-01-26 11:00:00,521,14.3817,90.098,Foggy,28.7,49,96,City,Good,3,100,65,0.9,Morning,Fri,1,0,1794,Daylight,Medium
2023-01-26 12:00:00,655,21.378,75.4567,Cloudy,34.5,31,64,Residential,Poor,4,60,221,7.3,Afternoon,Fri,0,5,1700,Dark,Medium
2023-01-26 13:00:00,724,14.281,95.7225,Sunny,18.0,92,253,Residential,Good,2,60,152,7.1,Afternoon,Sun,0,7,1470,Street Light,Medium
2023-01-26 14:00:00,542,9.2482,68.1168,Cloudy,22.9,91,40,Rural,Poor,2,80,267,3.7,Evening,Sat,0,5,1557,Street Light,Medium
2023-01-26 15:00:00,105,16.3729,90.7217,Sunny,30.6,55,215,Rural,Good,4,40,243,8.5,Morning,Mon,0,7,1424,Street Light,Medium
2023-01-26 16:00:00,522,8.5294,85.1216,Rainy,15.6,93,206,City,Good,4,40,283,0.5,Night,Mon,0,0,134,Dark,High
2023-01-26 17:00:00,386,33.8432,86.034,Sunny,10.9,60,232,Rural,Good,3,40,226,9.0,Afternoon,Mon,0,6,301,Daylight,Medium
2023-01-26 18:00:00,440,24.4481,88.6463,Cloudy,37.3,84,231,Residential,Good,3,40,250,3.8,Night,Tue,0,7,266,Daylight,Medium
2023-01-26 19:00:00,181,31.2292,89.6638,Snowy,22.5,96,150,Rural,Good,2,100,124,6.9,Night,Fri,1,1,1485,Street Light,Medium
2023-01-26 20:00:00,860,34.5753,72.551,Foggy,11.0,48,264,City,Fair,6,80,373,7.8,Evening,Sat,0,1,1551,Dark,Medium
2023-01-26 21:00:00,497,12.6174,77.2121,Rainy,41.2,46,162,City,Good,1,60,93,6.8,Morning,Thu,1,9,1822,Daylight,Medium
2023-01-26 22:00:00,835,20.2308,89.4769,Snowy,14.1,56,54,Residential,Good,3,80,385,3.9,Evening,Mon,1,9,956,Daylight,Medium
2023-01-26 23:00:00,739,31.5894,90.7161,Snowy,35.3,47,80,Rural,Poor,6,100,307,4.8,Afternoon,Mon,0,9,371,Street Light,High
2023-01-27 00:00:00,766,21.6446,88.3555,Rainy,18.9,58,109,Rural,Fair,4,60,298,2.3,Morning,Sun,0,0,720,Street Light,Medium
2023-01-27 01:00:00,719,36.6991,85.8873,Sunny,26.1,93,140,Highway,Poor,6,40,238,1.9,Evening,Fri,0,9,162,Street Light,Medium
2023-01-27 02:00:00,697,26.0687,74.5012,Snowy,25.3,99,119,Residential,Good,6,100,390,5.3,Night,Thu,0,0,1036,Dark,Medium
2023-01-27 03:00:00,954,29.9405,88.5866,Rainy,24.8,75,152,Residential,Poor,3,80,382,3.7,Morning,Fri,0,4,165,Dark,Medium
2023-01-27 04:00:00,428,12.0319,72.534,Rainy,5.9,83,257,City,Poor,3,60,182,6.6,Night,Thu,0,3,1717,Street Light,High
2023-01-27 05:00:00,603,26.1252,94.5828,Snowy,31.2,75,273,Residential,Poor,3,80,359,3.6,Evening,Tue,0,8,348,Street Light,High
2023-01-27 06:00:00,614,25.0239,72.8911,Cloudy,5.7,36,211,Rural,Good,4,80,234,2.7,Morning,Thu,0,3,795,Daylight,Medium
2023-01-27 07:00:00,219,26.6709,92.2027,Sunny,24.2,91,157,City,Fair,1,100,14,4.9,Morning,Thu,1,0,474,Daylight,Low
2023-01-27 08:00:00,993,23.7887,84.3957,Foggy,11.4,39,159,City,Good,1,60,179,6.5,Evening,Thu,0,9,314,Street Light,Medium
2023-01-27 09:00:00,373,14.3818,77.6747,Snowy,16.2,95,172,Rural,Poor,3,80,64,4.6,Afternoon,Wed,1,5,959,Dark,Medium
2023-01-27 10:00:00,747,9.6387,94.4282,Sunny,30.5,52,207,Rural,Good,2,60,167,1.6,Night,Mon,0,4,953,Street Light,Medium
2023-01-27 11:00:00,790,27.6462,81.346,Sunny,17.0,32,260,Rural,Fair,4,40,86,5.4,Morning,Sun,0,3,1089,Street Light,Low
2023-01-27 12:00:00,106,19.0446,95.2214,Cloudy,40.3,83,212,Rural,Good,4,60,251,9.8,Night,Thu,1,6,212,Street Light,Medium
2023-01-27 13:00:00,167,33.7818,69.9592,Snowy,8.7,52,106,Residential,Good,2,80,193,9.1,Night,Fri,0,8,298,Daylight,Medium
2023-01-27 14:00:00,472,22.5421,89.3738,Rainy,40.3,39,20,Highway,Fair,1,60,289,8.2,Afternoon,Tue,0,6,743,Street Light,Medium
2023-01-27 15:00:00,783,19.5683,69.0284,Foggy,14.6,40,270,Residential,Fair,3,100,71,2.7,Evening,Tue,0,4,1747,Dark,High
2023-01-27 16:00:00,294,32.9781,69.1341,Sunny,29.1,89,101,Highway,Poor,1,80,307,1.5,Night,Wed,0,3,186,Dark,Medium
2023-01-27 17:00:00,655,8.0644,91.4685,Cloudy,8.1,78,166,Rural,Poor,1,100,52,2.0,Night,Fri,0,7,171,Dark,High
2023-01-27 18:00:00,165,16.891,92.1986,Sunny,12.0,33,58,Residential,Fair,3,60,346,2.2,Afternoon,Tue,0,6,1986,Street Light,Medium
2023-01-27 19:00:00,139,32.8993,75.0882,Foggy,31.0,39,41,City,Good,2,100,386,2.4,Morning,Wed,0,1,972,Dark,Medium
2023-01-27 20:00:00,939,34.7515,74.7813,Snowy,27.6,74,183,Highway,Fair,4,60,194,4.0,Afternoon,Thu,1,1,1713,Dark,Medium
2023-01-27 21:00:00,423,11.7239,89.4545,Sunny,11.4,91,105,Highway,Good,6,40,323,7.4,Morning,Sat,1,8,206,Daylight,Low
2023-01-27 22:00:00,124,34.7736,68.3763,Foggy,24.9,39,133,Highway,Fair,1,60,334,1.0,Evening,Sun,0,4,1750,Street Light,Medium
2023-01-27 23:00:00,829,12.023,91.8979,Snowy,19.5,90,145,Rural,Poor,3,40,350,0.9,Afternoon,Sat,0,4,1930,Daylight,High
2023-01-28 00:00:00,181,29.7326,86.2701,Sunny,24.6,37,284,Rural,Fair,1,80,32,1.7,Night,Tue,0,3,1165,Daylight,Medium
2023-01-28 01:00:00,248,14.4613,80.3774,Sunny,39.9,85,97,Rural,Fair,4,60,284,5.0,Afternoon,Sat,0,1,903,Dark,Low
2023-01-28 02:00:00,232,27.2342,74.2088,Foggy,26.7,56,231,City,Poor,6,80,190,3.4,Afternoon,Thu,0,4,1462,Dark,High
2023-01-28 03:00:00,871,8.9677,92.6621,Rainy,20.9,36,189,Rural,Poor,2,100,27,1.5,Morning,Sat,0,5,915,Street Light,High
2023-01-28 04:00:00,595,15.9902,84.6919,Sunny,15.9,43,77,Rural,Poor,6,100,155,1.2,Evening,Wed,0,0,1220,Dark,Medium
2023-01-28 05:00:00,116,10.9258,69.1951,Snowy,12.0,56,227,Residential,Fair,6,60,188,7.1,Afternoon,Tue,1,7,840,Street Light,Medium
2023-01-28 06:00:00,324,32.843,77.7836,Cloudy,19.4,74,279,City,Poor,6,80,374,7.1,Afternoon,Wed,0,5,1464,Street Light,Medium
2023-01-28 07:00:00,976,32.2701,80.4691,Snowy,21.0,61,71,Rural,Poor,4,40,351,9.6,Afternoon,Tue,0,9,909,Dark,Medium
2023-01-28 08:00:00,190,10.9546,84.4536,Rainy,19.9,60,72,Residential,Poor,2,100,348,7.4,Afternoon,Thu,0,6,1810,Dark,High
2023-01-28 09:00:00,800,9.2737,81.2974,Snowy,7.1,62,105,City,Good,6,40,332,8.7,Afternoon,Sat,0,3,1280,Daylight,Low
2023-01-28 10:00:00,647,22.1813,73.9988,Snowy,10.4,86,145,Highway,Poor,3,100,229,9.6,Evening,Sun,0,7,113,Dark,High
2023-01-28 11:00:00,197,18.2158,79.2148,Rainy,29.0,98,190,Highway,Good,4,80,339,5.9,Morning,Sat,0,1,683,Daylight,Medium
2023-01-28 12:00:00,554,30.0743,82.7998,Rainy,10.0,91,112,Residential,Poor,4,40,52,1.5,Afternoon,Mon,0,5,1868,Dark,High
2023-01-28 13:00:00,339,12.2947,92.5218,Rainy,20.0,83,162,City,Good,3,80,254,8.1,Evening,Tue,0,4,1150,Street Light,Low
2023-01-28 14:00:00,834,14.6055,87.768,Cloudy,36.0,86,33,Rural,Good,1,100,137,4.6,Afternoon,Sat,1,5,719,Daylight,Low
2023-01-28 15:00:00,942,9.072,81.0886,Sunny,24.5,57,33,City,Good,2,40,124,9.8,Night,Sat,0,5,653,Daylight,Low
2023-01-28 16:00:00,560,36.1206,81.3548,Cloudy,38.2,38,88,Rural,Poor,4,60,23,5.8,Morning,Sat,0,8,553,Daylight,Medium
2023-01-28 17:00:00,798,8.2353,83.1686,Cloudy,21.1,44,242,City,Good,4,80,391,4.4,Afternoon,Sun,0,0,1318,Street Light,Low
2023-01-28 18:00:00,995,25.1116,70.5104,Cloudy,30.0,37,281,Rural,Good,4,80,373,5.9,Night,Tue,0,9,1308,Street Light,Medium
2023-01-28 19:00:00,357,8.4728,71.7751,Foggy,24.4,93,139,Highway,Poor,3,80,194,1.5,Evening,Thu,0,2,1469,Dark,High
2023-01-28 20:00:00,694,28.9804,72.7718,Rainy,16.4,94,196,Rural,Poor,6,60,113,5.8,Night,Thu,1,3,263,Dark,High
2023-01-28 21:00:00,297,9.7341,75.8428,Cloudy,32.7,56,152,Highway,Good,1,80,260,0.7,Evening,Thu,0,4,1952,Daylight,Low
2023-01-28 22:00:00,514,11.3307,71.5565,Snowy,42.6,46,269,Highway,Good,2,60,389,4.6,Evening,Thu,0,3,1027,Street Light,Medium
2023-01-28 23:00:00,993,10.4253,92.7765,Snowy,41.1,80,184,City,Fair,6,100,111,1.6,Afternoon,Sat,0,0,191,Street Light,High
2023-01-29 00:00:00,467,22.5772,80.1386,Snowy,11.8,53,295,City,Fair,4,80,357,2.6,Afternoon,Wed,0,7,1784,Daylight,High
2023-01-29 01:00:00,826,23.2838,83.7493,Foggy,5.3,35,55,City,Good,4,40,391,0.5,Night,Sat,1,1,478,Daylight,Medium
2023-01-29 02:00:00,996,26.9021,88.8866,Rainy,23.9,85,114,City,Good,1,80,204,5.8,Morning,Thu,0,1,1201,Street Light,Low
2023-01-29 03:00:00,181,20.6599,84.3914,Cloudy,32.3,46,286,Highway,Poor,6,40,12,5.7,Evening,Mon,0,0,188,Street Light,Medium
2023-01-29 04:00:00,399,8.2835,88.5358,Foggy,24.8,89,256,Highway,Good,4,40,87,8.5,Morning,Sat,0,4,1212,Street Light,Medium
2023-01-29 05:00:00,303,32.5891,79.0354,Rainy,38.8,54,188,Rural,Poor,4,60,180,8.2,Afternoon,Wed,0,8,1839,Dark,High
2023-01-29 06:00:00,689,13.1153,72.4904,Cloudy,6.2,76,188,City,Fair,2,80,102,1.8,Night,Mon,0,1,921,Dark,Medium
2023-01-29 07:00:00,104,32.4869,92.3715,Cloudy,37.2,47,169,City,Fair,4,60,210,3.5,Evening,Mon,0,4,1443,Daylight,Low
2023-01-29 08:00:00,834,33.3006,91.7868,Foggy,29.2,69,189,Rural,Poor,1,60,322,2.6,Night,Tue,0,5,462,Dark,High
2023-01-29 09:00:00,723,13.9411,87.6041,Foggy,27.5,47,25,Rural,Fair,3,100,242,4.9,Evening,Wed,0,4,1605,Daylight,Medium
2023-01-29 10:00:00,931,15.4157,76.1503,Cloudy,21.7,37,249,Rural,Good,4,60,274,6.8,Evening,Fri,0,0,137,Street Light,Low
2023-01-29 11:00:00,219,21.6135,78.5458,Cloudy,16.2,65,282,Highway,Poor,2,60,209,5.1,Morning,Sat,0,3,1575,Dark,Medium
2023-01-29 12:00:00,499,33.8149,69.8861,Cloudy,40.5,38,245,Rural,Good,1,60,357,7.9,Night,Wed,0,1,426,Dark,Low
2023-01-29 13:00:00,931,36.3983,89.6082,Snowy,17.0,89,291,Rural,Poor,6,80,56,6.8,Evening,Wed,0,1,1353,Street Light,High
2023-01-29 14:00:00,662,22.3707,92.2682,Cloudy,35.7,38,137,Residential,Poor,6,60,174,7.3,Evening,Mon,1,1,1847,Daylight,Low
2023-01-29 15:00:00,294,24.7041,85.6874,Rainy,22.6,61,91,Rural,Good,1,80,186,2.4,Night,Thu,0,3,824,Street Light,Medium
2023-01-29 16:00:00,552,25.2634,95.248,Rainy,28.0,43,64,Highway,Fair,1,100,221,3.1,Evening,Mon,0,1,456,Dark,Medium
2023-01-29 17:00:00,160,28.3072,93.301,Foggy,38.9,85,21,Residential,Good,6,100,358,9.2,Night,Thu,0,5,1916,Dark,Medium
2023-01-29 18:00:00,561,12.0237,90.9221,Cloudy,28.7,89,212,Rural,Fair,2,60,34,4.1,Morning,Sat,0,0,1214,Daylight,Low
2023-01-29 19:00:00,649,22.7114,85.3957,Cloudy,12.9,43,183,Rural,Good,3,100,222,8.6,Morning,Wed,0,3,1441,Daylight,Medium
2023-01-29 20:00:00,359,30.7881,84.9161,Rainy,7.5,40,228,Residential,Fair,2,40,33,9.2,Morning,Thu,0,4,1569,Street Light,Medium
2023-01-29 21:00:00,419,26.8772,74.9862,Rainy,26.7,74,198,City,Poor,6,80,125,6.1,Night,Sun,0,6,185,Dark,High
2023-01-29 22:00:00,423,15.113,80.1577,Cloudy,24.7,78,150,Rural,Poor,4,40,53,5.3,Evening,Tue,0,8,1155,Dark,Medium
2023-01-29 23:00:00,736,24.4494,85.3929,Snowy,30.8,58,270,Highway,Good,1,40,128,9.7,Morning,Sun,1,5,157,Dark,Medium
2023-01-30 00:00:00,904,23.9217,84.7062,Rainy,31.5,54,111,Residential,Fair,1,40,103,3.7,Morning,Mon,0,8,1709,Street Light,Medium
2023-01-30 01:00:00,987,30.6186,73.7866,Sunny,12.1,92,153,Rural,Good,4,40,185,2.7,Afternoon,Tue,0,2,1760,Daylight,Low
2023-01-30 02:00:00,331,22.6568,83.7212,Foggy,43.8,67,76,Residential,Fair,3,80,125,4.7,Evening,Fri,0,9,1613,Street Light,Medium
2023-01-30 03:00:00,251,17.2413,94.3043,Snowy,40.8,60,197,Rural,Good,2,100,258,5.0,Night,Wed,0,3,1673,Dark,Medium
2023-01-30 04:00:00,503,23.6768,80.9148,Rainy,34.6,48,22,Rural,Good,2,60,361,1.6,Morning,Thu,1,0,1773,Dark,Medium
2023-01-30 05:00:00,457,21.4925,88.568,Foggy,37.1,54,128,City,Poor,1,100,162,4.0,Evening,Sun,0,5,187,Dark,High
2023-01-30 06:00:00,146,10.8034,93.2817,Snowy,21.0,65,260,Highway,Fair,4,100,145,7.1,Morning,Fri,1,0,1039,Street Light,Medium
2023-01-30 07:00:00,712,13.0546,68.5263,Rainy,17.3,67,146,Rural,Good,4,60,399,4.9,Morning,Sat,0,0,810,Dark,Low
2023-01-30 08:00:00,543,13.7138,70.7486,Snowy,43.8,79,264,City,Poor,3,80,13,1.6,Evening,Tue,0,9,1153,Street Light,High
2023-01-30 09:00:00,567,18.1852,69.7373,Foggy,7.4,93,59,Rural,Poor,2,40,70,6.0,Evening,Tue,0,8,1639,Dark,Medium
2023-01-30 10:00:00,558,16.9884,72.9457,Snowy,9.4,90,244,Residential,Fair,2,80,50,5.5,Night,Thu,1,6,1276,Daylight,Medium
2023-01-30 11:00:00,980,18.5724,92.4392,Rainy,34.3,59,101,Residential,Good,4,60,164,2.5,Afternoon,Wed,1,2,1704,Dark,Medium
2023-01-30 12:00:00,968,10.877,96.4144,Rainy,22.4,47,254,Residential,Good,6,40,19,1.0,Afternoon,Wed,0,3,1998,Daylight,High
2023-01-30 13:00:00,972,25.4275,70.8861,Rainy,40.3,98,174,Residential,Good,6,80,332,1.9,Morning,Tue,0,2,763,Dark,Medium
